[98.47715736040608, 99.99999999999999]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
[64.77157360406092, 80.81218274111676, 90.76142131979697, 95.73604060913706, 98.3756345177665, 99.69543147208122, 100.0]
